Sno,pc_code,pc_description,country_code,country_name,unit,quantity,norm_quantity,pc_type,organisation,bond,Class_Label
285,G5,"Pearl,_Precs,_Semiprecs_Stones",11351,Saudi_Arab,Na,2.25E+07,3.18E+08,gems_and_jewelry,RUPA_EXPORTS_PVT_LTD,70,v11
286,G5,"Pearl,_Precs,_Semiprecs_Stones",11419,U_Arab_Emts,Na,2.25E+07,3.18E+08,gems_and_jewelry,TRIMURTI_TRADING_COMPANY_PVT.LTD.,36,v72
287,G5,"Pearl,_Precs,_Semiprecs_Stones",13147,Germany,Na,2.25E+07,3.18E+08,gems_and_jewelry,M_S_ENTERPRISE,28,v29
288,G5,"Pearl,_Precs,_Semiprecs_Stones",13421,U_K,Na,2.25E+07,3.18E+08,gems_and_jewelry,ELCOT_INTERNATIONAL,48,v48
289,G6,Gold,5423,U_S_A,Kgs,103,103,gems_and_jewelry,ZAS_INTERNATIONAL,70,v14
290,G6,Gold,10179,Hong_Kong,Kgs,2,2,gems_and_jewelry,NAARWARE_EXIM_PRIVATE_LIMITED,49,v1
291,G6,Gold,10359,Singapore,Kgs,752,752,gems_and_jewelry,PADMANABH_TRIMBAK_BARVE,52,v25
292,G6,Gold,11419,U_Arab_Emts,Kgs,148608,148608,gems_and_jewelry,MALABAR_EXPORT_CORPORATION,36,v78
293,G6,Gold,13421,U_K,Kgs,0,0,gems_and_jewelry,RUPA_EXPORTS_PVT_LTD,48,v1
294,G9,Gold_And_Oth_Precs_Metl_Jwlery,5423,U_S_A,Na,2.25E+07,3.18E+08,gems_and_jewelry,M_S_ENTERPRISE,70,v72
295,G9,Gold_And_Oth_Precs_Metl_Jwlery,10027,Bangladesh_Pr,Na,2.25E+07,3.18E+08,gems_and_jewelry,PADMANABH_TRIMBAK_BARVE,47,v15
296,G9,Gold_And_Oth_Precs_Metl_Jwlery,10077,China_P_Rp,Na,2.25E+07,3.18E+08,gems_and_jewelry,MALABAR_EXPORT_CORPORATION,67,v4
297,G9,Gold_And_Oth_Precs_Metl_Jwlery,10179,Hong_Kong,Na,2.25E+07,3.18E+08,gems_and_jewelry,NAARWARE_EXIM_PRIVATE_LIMITED,49,v73
298,G9,Gold_And_Oth_Precs_Metl_Jwlery,10359,Singapore,Na,2.25E+07,3.18E+08,gems_and_jewelry,ELCOT_INTERNATIONAL,52,v52
299,G9,Gold_And_Oth_Precs_Metl_Jwlery,10437,Vietnam_Soc_Rep,Na,2.25E+07,3.18E+08,gems_and_jewelry,NAARWARE_EXIM_PRIVATE_LIMITED,25,v1
300,G9,Gold_And_Oth_Precs_Metl_Jwlery,11351,Saudi_Arab,Na,2.25E+07,3.18E+08,gems_and_jewelry,ELCOT_INTERNATIONAL,70,v16
301,G9,Gold_And_Oth_Precs_Metl_Jwlery,11419,U_Arab_Emts,Na,2.25E+07,3.18E+08,gems_and_jewelry,MALABAR_EXPORT_CORPORATION,36,v77
302,G9,Gold_And_Oth_Precs_Metl_Jwlery,13147,Germany,Na,2.25E+07,3.18E+08,gems_and_jewelry,ZARAH_ENTERPRISE_[EH],28,v28
303,G9,Gold_And_Oth_Precs_Metl_Jwlery,13421,U_K,Na,2.25E+07,3.18E+08,gems_and_jewelry,INDIAN_POTASH_LIMITED,48,v63
304,H5,"Bulk_Drugs,_Drug_Intermediates",5423,U_S_A,Kgs,2.30E+07,2.30E+07,Chemical_Industry,AJAY_EXIM,70,v64
305,H5,"Bulk_Drugs,_Drug_Intermediates",10027,Bangladesh_Pr,Kgs,6828052,6828052,Chemical_Industry,MDI_VIETINDIA_TRADE_PRIVATE_LIMITED,47,v39
306,H5,"Bulk_Drugs,_Drug_Intermediates",10077,China_P_Rp,Kgs,5506792,5506792,Chemical_Industry,UNION_EXPORTS,67,v41
307,H5,"Bulk_Drugs,_Drug_Intermediates",10179,Hong_Kong,Kgs,323837,323837,Chemical_Industry,VISHWA_ENGINEERS,49,v22
308,H5,"Bulk_Drugs,_Drug_Intermediates",10359,Singapore,Kgs,2543874,2543874,Chemical_Industry,MDI_VIETINDIA_TRADE_PRIVATE_LIMITED,52,v33
309,H5,"Bulk_Drugs,_Drug_Intermediates",10437,Vietnam_Soc_Rep,Kgs,9103179,9103179,Chemical_Industry,ZARAH_ENTERPRISE_[EH],25,v31
310,H5,"Bulk_Drugs,_Drug_Intermediates",11351,Saudi_Arab,Kgs,3504926,3504926,Chemical_Industry,A_B_GRAIN_SPIRITS_PVT.LTD.,70,v24
311,H5,"Bulk_Drugs,_Drug_Intermediates",11419,U_Arab_Emts,Kgs,1.10E+07,1.10E+07,Chemical_Industry,COSMO_CHEMICALS_PVT.LTD,36,v29
312,H5,"Bulk_Drugs,_Drug_Intermediates",13147,Germany,Kgs,7628191,7628191,Chemical_Industry,HEMAL_CHEMTECH_PRIVATE_LIMITED,28,v48
313,H5,"Bulk_Drugs,_Drug_Intermediates",13421,U_K,Kgs,4478767,4478767,Chemical_Industry,AZIDUS_LABORATORIES_LTD,48,v35
314,H8,"Drug_Formulations,_Biologicals",5423,U_S_A,Kgs,7.85E+07,7.85E+07,Chemical_Industry,K_P_OVERSEAS,70,v77
315,H8,"Drug_Formulations,_Biologicals",10027,Bangladesh_Pr,Kgs,327061,327061,Chemical_Industry,INDIAN_ADDITIVES_LIMITED,47,v23
316,H8,"Drug_Formulations,_Biologicals",10077,China_P_Rp,Kgs,259858,259858,Chemical_Industry,AZIDUS_LABORATORIES_LTD,67,v22
317,H8,"Drug_Formulations,_Biologicals",10179,Hong_Kong,Kgs,252508,252508,Chemical_Industry,K_P_OVERSEAS,49,v21
318,H8,"Drug_Formulations,_Biologicals",10359,Singapore,Kgs,1292650,1292650,Chemical_Industry,MALLADI_DRUGS_&_PHARMACEUTICALS_LIMITED_[SEH],52,v29
319,H8,"Drug_Formulations,_Biologicals",10437,Vietnam_Soc_Rep,Kgs,5386968,5386968,Chemical_Industry,MALLADI_DRUGS_&_PHARMACEUTICALS_LIMITED_[SEH],25,v47
320,H8,"Drug_Formulations,_Biologicals",11351,Saudi_Arab,Kgs,339873,339873,Chemical_Industry,LARSEN_&_TOUBRO_LIMITED,70,v20
321,H8,"Drug_Formulations,_Biologicals",11419,U_Arab_Emts,Kgs,1066315,1066315,Chemical_Industry,3A_EXPORTS,36,v25
322,H8,"Drug_Formulations,_Biologicals",13147,Germany,Kgs,5352954,5352954,Chemical_Industry,BCM_CORPORATION,28,v50
323,H8,"Drug_Formulations,_Biologicals",13421,U_K,Kgs,2.27E+07,2.27E+07,Chemical_Industry,EISAI_PHARMACEUTICALS_INDIA_PVT_LTD,48,v65
324,I3,Organic_Chemicals,5423,U_S_A,Kgs,2.34E+08,2.34E+08,Chemical_Industry,EISAI_PHARMACEUTICALS_INDIA_PVT_LTD,70,v66
325,I3,Organic_Chemicals,10027,Bangladesh_Pr,Kgs,1.77E+07,1.77E+07,Chemical_Industry,3A_EXPORTS,47,v26
326,I3,Organic_Chemicals,10077,China_P_Rp,Kgs,4.21E+08,4.21E+08,Chemical_Industry,CARMEL_ORGANICS_PRIVATE_LIMITED,67,v65
327,I3,Organic_Chemicals,10179,Hong_Kong,Kgs,880748,880748,Chemical_Industry,HEMAL_CHEMTECH_PRIVATE_LIMITED,49,v14
328,I3,Organic_Chemicals,10359,Singapore,Kgs,1.56E+08,1.56E+08,Chemical_Industry,BCM_CORPORATION,52,v50
329,I3,Organic_Chemicals,10437,Vietnam_Soc_Rep,Kgs,7689604,7689604,Chemical_Industry,COSMO_CHEMICALS_PVT.LTD,25,v22
330,I3,Organic_Chemicals,11351,Saudi_Arab,Kgs,5.31E+08,5.31E+08,Chemical_Industry,BADVE_-_CELLINO_ENGINEERING_PVT._LTD.,70,v63
331,I3,Organic_Chemicals,11419,U_Arab_Emts,Kgs,1.89E+08,1.89E+08,Chemical_Industry,3A_EXPORTS,36,v54
332,I3,Organic_Chemicals,13147,Germany,Kgs,3.57E+07,3.57E+07,Chemical_Industry,ELHAM_TECH_SOLUTIONS_AND_SERVICES_LLP,28,v57
333,I3,Organic_Chemicals,13421,U_K,Kgs,1.18E+07,1.18E+07,Chemical_Industry,DHWANI_INTERNATIONAL,48,v32
334,I7,Residul_Chemicl_And_Alled_Prod,5423,U_S_A,Na,2.25E+07,3.18E+08,Chemical_Industry,3A_EXPORTS,70,v65
335,I7,Residul_Chemicl_And_Alled_Prod,10027,Bangladesh_Pr,Na,2.25E+07,3.18E+08,Chemical_Industry,CHAMPARAN_FASHION_PVT._LTD.,47,v36
336,I7,Residul_Chemicl_And_Alled_Prod,10077,China_P_Rp,Na,2.25E+07,3.18E+08,Chemical_Industry,CHAMPARAN_FASHION_PVT._LTD.,67,v48
337,I7,Residul_Chemicl_And_Alled_Prod,10179,Hong_Kong,Na,2.25E+07,3.18E+08,Chemical_Industry,GANDHI_EXPORTS,49,v17
338,I7,Residul_Chemicl_And_Alled_Prod,10359,Singapore,Na,2.25E+07,3.18E+08,Chemical_Industry,ELHAM_TECH_SOLUTIONS_AND_SERVICES_LLP,52,v30
339,I7,Residul_Chemicl_And_Alled_Prod,10437,Vietnam_Soc_Rep,Na,2.25E+07,3.18E+08,Chemical_Industry,GANDHI_EXPORTS,25,v25
340,I7,Residul_Chemicl_And_Alled_Prod,11351,Saudi_Arab,Na,2.25E+07,3.18E+08,Chemical_Industry,BCM_CORPORATION,70,v31
341,I7,Residul_Chemicl_And_Alled_Prod,11419,U_Arab_Emts,Na,2.25E+07,3.18E+08,Chemical_Industry,EISAI_PHARMACEUTICALS_INDIA_PVT_LTD,36,v37
342,I7,Residul_Chemicl_And_Alled_Prod,13147,Germany,Na,2.25E+07,3.18E+08,Chemical_Industry,EISAI_PHARMACEUTICALS_INDIA_PVT_LTD,28,v60
343,I7,Residul_Chemicl_And_Alled_Prod,13421,U_K,Na,2.25E+07,3.18E+08,Chemical_Industry,3A_EXPORTS,48,v40
344,L3,Iron_And_Steel,5423,U_S_A,Ton,314830,2.86E+08,Ores_and_minerals,BANJARA_IMPORTS_AND_EXPORTS,70,v64
345,L3,Iron_And_Steel,10027,Bangladesh_Pr,Ton,657402,5.96E+08,Ores_and_minerals,KAYILAI_PROJECTS_AND_TRADING_(OPC)_PRIVATE_LIMITED,47,v60
346,L3,Iron_And_Steel,10077,China_P_Rp,Ton,147609,1.34E+08,Ores_and_minerals,G_S_R_MARKETING_LTD.,67,v48
347,L3,Iron_And_Steel,10179,Hong_Kong,Ton,2144,1945004.64,Ores_and_minerals,FOOD_&_BIOTECH_ENGINEERS_(INDIA)_PVT_LTD,49,v16
348,L3,Iron_And_Steel,10359,Singapore,Ton,10180,9235143.3,Ores_and_minerals,JASMINE_INDUSTRIAL_CORPORATION,52,v21
349,L3,Iron_And_Steel,10437,Vietnam_Soc_Rep,Ton,64477,5.85E+07,Ores_and_minerals,CONFITECH_BARTER_PRIVATE_LIMITED,25,v33
350,L3,Iron_And_Steel,11351,Saudi_Arab,Ton,75466,6.85E+07,Ores_and_minerals,G_S_R_MARKETING_LTD.,70,v31
351,L3,Iron_And_Steel,11419,U_Arab_Emts,Ton,415440,3.77E+08,Ores_and_minerals,FOOD_&_BIOTECH_ENGINEERS_(INDIA)_PVT_LTD,36,v61
352,L3,Iron_And_Steel,13147,Germany,Ton,41458,3.76E+07,Ores_and_minerals,JASMINE_INDUSTRIAL_CORPORATION,28,v38
353,L3,Iron_And_Steel,13421,U_K,Ton,15383,1.40E+07,Ores_and_minerals,CONFITECH_BARTER_PRIVATE_LIMITED,48,v24
354,L4,Products_Of_Iron_And_Steel,5423,U_S_A,Na,2.25E+07,3.18E+08,Ores_and_minerals,J._R._INTERNATIONAL,70,v72
355,L4,Products_Of_Iron_And_Steel,10027,Bangladesh_Pr,Na,2.25E+07,3.18E+08,Ores_and_minerals,A_K_M_EXPORTS,47,v35
356,L4,Products_Of_Iron_And_Steel,10077,China_P_Rp,Na,2.25E+07,3.18E+08,Ores_and_minerals,ACE_FAB_EXPORTS,67,v31
357,L4,Products_Of_Iron_And_Steel,10179,Hong_Kong,Na,2.25E+07,3.18E+08,Ores_and_minerals,BEST_OFFSET_PRIVATE_LIMITED,49,v15
358,L4,Products_Of_Iron_And_Steel,10359,Singapore,Na,2.25E+07,3.18E+08,Ores_and_minerals,ACE_FAB_EXPORTS,52,v29
359,L4,Products_Of_Iron_And_Steel,10437,Vietnam_Soc_Rep,Na,2.25E+07,3.18E+08,Ores_and_minerals,EMI_TRADING_&_ENGINEERING_(INDIA)_PRIVATE_LIMITED,25,v22
360,L4,Products_Of_Iron_And_Steel,11351,Saudi_Arab,Na,2.25E+07,3.18E+08,Ores_and_minerals,BEST_OFFSET_PRIVATE_LIMITED,70,v61
361,L4,Products_Of_Iron_And_Steel,11419,U_Arab_Emts,Na,2.25E+07,3.18E+08,Ores_and_minerals,GEO_TRANS_INTERNATIONAL_PVT_LIMITED,36,v66
362,L4,Products_Of_Iron_And_Steel,13147,Germany,Na,2.25E+07,3.18E+08,Ores_and_minerals,DUPLEX_STEEL_AND_ENGINEERING_CO.,28,v63
363,L4,Products_Of_Iron_And_Steel,13421,U_K,Na,2.25E+07,3.18E+08,Ores_and_minerals,EMI_TRADING_&_ENGINEERING_(INDIA)_PRIVATE_LIMITED,48,v61
364,M3,Auto_Components/Parts,5423,U_S_A,Na,2.25E+07,3.18E+08,Manifacutred_goods,PRIMETECH_INDUSTRIES,70,v70
365,M3,Auto_Components/Parts,10027,Bangladesh_Pr,Na,2.25E+07,3.18E+08,Manifacutred_goods,AARIHANT_OVERSEAS,47,v48
366,M3,Auto_Components/Parts,10077,China_P_Rp,Na,2.25E+07,3.18E+08,Manifacutred_goods,3N_INTERNATIONAL,67,v32
367,M3,Auto_Components/Parts,10179,Hong_Kong,Na,2.25E+07,3.18E+08,Manifacutred_goods,MACRO_POWERTECH_INDIA_PVT_LTD,49,v13
368,M3,Auto_Components/Parts,10359,Singapore,Na,2.25E+07,3.18E+08,Manifacutred_goods,AARIHANT_OVERSEAS,52,v21
369,M3,Auto_Components/Parts,10437,Vietnam_Soc_Rep,Na,2.25E+07,3.18E+08,Manifacutred_goods,J_K_&_SONS,25,v22
370,M3,Auto_Components/Parts,11351,Saudi_Arab,Na,2.25E+07,3.18E+08,Manifacutred_goods,GALAXY_MARKETING_ASSOCIATES,70,v24
371,M3,Auto_Components/Parts,11419,U_Arab_Emts,Na,2.25E+07,3.18E+08,Manifacutred_goods,MACRO_POWERTECH_INDIA_PVT_LTD,36,v46
372,M3,Auto_Components/Parts,13147,Germany,Na,2.25E+07,3.18E+08,Manifacutred_goods,CONNECTRIX_INDIA_PVT._LTD.,28,v57
373,M3,Auto_Components/Parts,13421,U_K,Na,2.25E+07,3.18E+08,Manifacutred_goods,PRIMETECH_INDUSTRIES,48,v56
374,N4,Electric_Machinery_And_Equipme,5423,U_S_A,Na,2.25E+07,3.18E+08,Manifacutred_goods,PRIMETECH_INDUSTRIES,70,v66
375,N4,Electric_Machinery_And_Equipme,10027,Bangladesh_Pr,Na,2.25E+07,3.18E+08,Manifacutred_goods,CONNECTRIX_INDIA_PVT._LTD.,47,v41
376,N4,Electric_Machinery_And_Equipme,10077,China_P_Rp,Na,2.25E+07,3.18E+08,Manifacutred_goods,3N_INTERNATIONAL,67,v38
377,N4,Electric_Machinery_And_Equipme,10179,Hong_Kong,Na,2.25E+07,3.18E+08,Manifacutred_goods,NATIONAL_TRADERS,49,v25
378,N4,Electric_Machinery_And_Equipme,10359,Singapore,Na,2.25E+07,3.18E+08,Manifacutred_goods,AARIHANT_OVERSEAS,52,v37
379,N4,Electric_Machinery_And_Equipme,10437,Vietnam_Soc_Rep,Na,2.25E+07,3.18E+08,Manifacutred_goods,GALAXY_MARKETING_ASSOCIATES,25,v31
380,N4,Electric_Machinery_And_Equipme,11351,Saudi_Arab,Na,2.25E+07,3.18E+08,Manifacutred_goods,GALAXY_MARKETING_ASSOCIATES,70,v36
381,N4,Electric_Machinery_And_Equipme,11419,U_Arab_Emts,Na,2.25E+07,3.18E+08,Manifacutred_goods,NATIONAL_TRADERS,36,v56
382,N4,Electric_Machinery_And_Equipme,13147,Germany,Na,2.25E+07,3.18E+08,Manifacutred_goods,CONNECTRIX_INDIA_PVT._LTD.,28,v60
383,N4,Electric_Machinery_And_Equipme,13421,U_K,Na,2.25E+07,3.18E+08,Manifacutred_goods,J_K_&_SONS,48,v60
384,N6,Indl._Machnry_For_Dairy_Etc,5423,U_S_A,Na,2.25E+07,3.18E+08,Manifacutred_goods,MAHINDRA_AEROSTRUCTURES_PVT._LTD,70,v68
385,N6,Indl._Machnry_For_Dairy_Etc,10027,Bangladesh_Pr,Na,2.25E+07,3.18E+08,Manifacutred_goods,PRAGATI_INTERNATIONAL,47,v61
386,N6,Indl._Machnry_For_Dairy_Etc,10077,China_P_Rp,Na,2.25E+07,3.18E+08,Manifacutred_goods,SHREE_RAMDOOT_IMPORT_EXPORT_PRIVATE_LIMITED,67,v40
387,N6,Indl._Machnry_For_Dairy_Etc,10179,Hong_Kong,Na,2.25E+07,3.18E+08,Manifacutred_goods,K_K_THAKER,49,v20
388,N6,Indl._Machnry_For_Dairy_Etc,10359,Singapore,Na,2.25E+07,3.18E+08,Manifacutred_goods,WIPRO_ENTERPRISES_PRIVATE_LIMITED,52,v32
389,N6,Indl._Machnry_For_Dairy_Etc,10437,Vietnam_Soc_Rep,Na,2.25E+07,3.18E+08,Manifacutred_goods,THERMAX_LTD,25,v37
390,N6,Indl._Machnry_For_Dairy_Etc,11351,Saudi_Arab,Na,2.25E+07,3.18E+08,Manifacutred_goods,K_K_THAKER,70,v46
391,N6,Indl._Machnry_For_Dairy_Etc,11419,U_Arab_Emts,Na,2.25E+07,3.18E+08,Manifacutred_goods,MAHINDRA_AEROSTRUCTURES_PVT._LTD,36,v52
392,N6,Indl._Machnry_For_Dairy_Etc,13147,Germany,Na,2.25E+07,3.18E+08,Manifacutred_goods,WIPRO_ENTERPRISES_PRIVATE_LIMITED,28,v54
393,N6,Indl._Machnry_For_Dairy_Etc,13421,U_K,Na,2.25E+07,3.18E+08,Manifacutred_goods,K_K_THAKER,48,v36
394,O4,"Aircraft,_Spacecraft_And_Parts",5423,U_S_A,Na,2.25E+07,3.18E+08,Manifacutred_goods,KHUSHI_EXPORTS,70,v66
395,O4,"Aircraft,_Spacecraft_And_Parts",10027,Bangladesh_Pr,Na,2.25E+07,3.18E+08,Manifacutred_goods,3M_INDIA_LIMITED,47,v1
396,O4,"Aircraft,_Spacecraft_And_Parts",10077,China_P_Rp,Na,2.25E+07,3.18E+08,Manifacutred_goods,KHUSHI_EXPORTS,67,v22
397,O4,"Aircraft,_Spacecraft_And_Parts",10179,Hong_Kong,Na,2.25E+07,3.18E+08,Manifacutred_goods,"FRESCO_RADIATORS_PVT._LTD.,",49,v13
398,O4,"Aircraft,_Spacecraft_And_Parts",10359,Singapore,Na,2.25E+07,3.18E+08,Manifacutred_goods,INDIANA_MACHINE_TOOLS,52,v41
399,O4,"Aircraft,_Spacecraft_And_Parts",10437,Vietnam_Soc_Rep,Na,2.25E+07,3.18E+08,Manifacutred_goods,3M_INDIA_LIMITED,25,v4
400,O4,"Aircraft,_Spacecraft_And_Parts",11351,Saudi_Arab,Na,2.25E+07,3.18E+08,Manifacutred_goods,"FRESCO_RADIATORS_PVT._LTD.,",70,v13
401,O4,"Aircraft,_Spacecraft_And_Parts",11419,U_Arab_Emts,Na,2.25E+07,3.18E+08,Manifacutred_goods,3M_INDIA_LIMITED,36,v68
402,O4,"Aircraft,_Spacecraft_And_Parts",13147,Germany,Na,2.25E+07,3.18E+08,Manifacutred_goods,INDIANA_MACHINE_TOOLS,28,v59
403,O4,"Aircraft,_Spacecraft_And_Parts",13421,U_K,Na,2.25E+07,3.18E+08,Manifacutred_goods,EXCEL_ENGINEERS,48,v51
404,O5,Motor_Vehicle/Cars,5423,U_S_A,Nos,143,143,Manifacutred_goods,AADHAYA_INCORPORATION,70,v12
405,O5,Motor_Vehicle/Cars,10027,Bangladesh_Pr,Nos,40397,40397,Manifacutred_goods,AADHAYA_INCORPORATION,47,v58
406,O5,Motor_Vehicle/Cars,10077,China_P_Rp,Nos,36,36,Manifacutred_goods,MADHU_SUBTRONIC_COMPONENTS_PVT_LTD,67,v14
407,O5,Motor_Vehicle/Cars,10179,Hong_Kong,Nos,1,1,Manifacutred_goods,3N_INTERNATIONAL,49,v4
408,O5,Motor_Vehicle/Cars,10359,Singapore,Nos,93,93,Manifacutred_goods,"BRASSTECH_ENGINEERING_PVT._LTD.,",52,v26
409,O5,Motor_Vehicle/Cars,10437,Vietnam_Soc_Rep,Nos,21387,21387,Manifacutred_goods,MADHU_SUBTRONIC_COMPONENTS_PVT_LTD,25,v54
410,O5,Motor_Vehicle/Cars,11351,Saudi_Arab,Nos,23792,23792,Manifacutred_goods,GENERAL_EXPORT,70,v60
411,O5,Motor_Vehicle/Cars,11419,U_Arab_Emts,Nos,19066,19066,Manifacutred_goods,MADHU_SUBTRONIC_COMPONENTS_PVT_LTD,36,v60
412,O5,Motor_Vehicle/Cars,13147,Germany,Nos,9601,9601,Manifacutred_goods,3N_INTERNATIONAL,28,v42
413,O5,Motor_Vehicle/Cars,13421,U_K,Nos,31414,31414,Manifacutred_goods,GENERAL_EXPORT,48,v62
414,O7,"Ship,_Boat_And_Floating_Struct",5423,U_S_A,Na,2.25E+07,3.18E+08,Manifacutred_goods,5_BRO_INDIA,70,v7
415,O7,"Ship,_Boat_And_Floating_Struct",10027,Bangladesh_Pr,Na,2.25E+07,3.18E+08,Manifacutred_goods,5_BRO_INDIA,47,v11
416,O7,"Ship,_Boat_And_Floating_Struct",10359,Singapore,Na,2.25E+07,3.18E+08,Manifacutred_goods,3M_ELECTRO_&_COMMUNICATION_INDIA_PVT.LTD,52,v68
417,O7,"Ship,_Boat_And_Floating_Struct",11351,Saudi_Arab,Na,2.25E+07,3.18E+08,Manifacutred_goods,SKYRISE_OVERSEAS_PVT._LTD,70,v1
418,O7,"Ship,_Boat_And_Floating_Struct",11419,U_Arab_Emts,Na,2.25E+07,3.18E+08,Manifacutred_goods,CARE_INSTRUMENTS,36,v68
419,P7,Cotton_Yarn,5423,U_S_A,Ton,4695,4259233.575,Textile,GANGA_RK_INDUSTRIES_PVT._LTD.,70,v21
420,P7,Cotton_Yarn,10027,Bangladesh_Pr,Ton,194345,1.76E+08,Textile,SKYRISE_OVERSEAS_PVT._LTD,47,v66
421,P7,Cotton_Yarn,10077,China_P_Rp,Ton,588583,5.34E+08,Textile,"BRASSTECH_ENGINEERING_PVT._LTD.,",67,v72
422,P7,Cotton_Yarn,10179,Hong_Kong,Ton,17834,1.62E+07,Textile,AL_ZUBAIR_EXPORTER_[EH],49,v28
423,P7,Cotton_Yarn,10359,Singapore,Ton,369,334751.265,Textile,INDO_EXPORTS,52,v12
424,P7,Cotton_Yarn,10437,Vietnam_Soc_Rep,Ton,24004,2.18E+07,Textile,SKYRISE_OVERSEAS_PVT._LTD,25,v33
425,P7,Cotton_Yarn,11351,Saudi_Arab,Ton,122,110676.57,Textile,AL_ZUBAIR_EXPORTER_[EH],70,v4
